image_id,path,label,generator,original_filename,exact_sha256,phash,dhash,filename_imagenet_synset,filename_leading_index,filename_parse_note
pilot_002818,data/raw/tiny-genimage/images/Real/n01914609_8971.JPEG,0,Real,n01914609_8971.JPEG,c8ae8aba9a1f36d939b368c641a8cbd85bd5d1a36bcfac9ed4c09516b686c79a,96984c6c2d3b69e9,f0f0f8f8fcfce8e0,n01914609,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002819,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_103_glide_00109.png,1,GLIDE,GLIDE_1000_200_01_103_glide_00109.png,527538b922a8f0ff199f474af70bce6db98d433596c1e84509bfc43b1df6634b,f0c69ca366dc6538,6c9a91859f971497,,,No extra filename token parsed.
pilot_002820,data/raw/tiny-genimage/images/Real/n01883070_25026.JPEG,0,Real,n01883070_25026.JPEG,f74aab9bfd6aa9b79ca0c5901773f7db44d08af1578b5192e0acf0f8e3740f41,a9d9c5e24a353a1d,8bd63bab234d8e8f,n01883070,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002821,data/raw/tiny-genimage/images/Midjourney/179_midjourney_63.png,1,Midjourney,179_midjourney_63.png,bc1803d87d1b7b6dc2ffa06fa534057b024697c21dbbb8cf700bf8bdc93900ac,b6ccc81ae9604f76,337c06073c3d9d4e,,179,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002822,data/raw/tiny-genimage/images/Real/n01847000_16254.JPEG,0,Real,n01847000_16254.JPEG,df8f7420a77e0c4e1068b56060ba0c9109c766f709660a948a1441e0f60e5ce4,bf84b435c57a82c9,767671614b591d51,n01847000,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002823,data/raw/tiny-genimage/images/SD15/095_sdv5_00034.png,1,SD15,095_sdv5_00034.png,e02cd6b351aa111b8d14dc151b20ee75798528e7718be74a4a0431e5cc02bb96,be655034c34d1ad7,2626796bee3d36c9,,95,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002824,data/raw/tiny-genimage/images/Real/n01807496_28390.JPEG,0,Real,n01807496_28390.JPEG,bdbb710997c7197daf37118e7c01a4d7c907d6f2a711a3e5572605fa97f0c9fe,f8c0899b589d91eb,93cf8f16072f2f3b,n01807496,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002825,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_114_vqdm_00089.png,1,VQDM,VQDM_1000_200_01_114_vqdm_00089.png,a0f150ac7a491924514f9b5f71ab0e1e7f310a3c74b8f3da2d568bd338f4d17e,eada852578d24bd2,f2e5c9110b074fc6,,,No extra filename token parsed.
pilot_002826,data/raw/tiny-genimage/images/Real/n01855672_7506.JPEG,0,Real,n01855672_7506.JPEG,08ad287bc5c1cbc7721886d173dd0aa2c9551f42701cd19b4575d86676a72731,b699cd3339269364,b8e4ac9c9ccce4c4,n01855672,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002827,data/raw/tiny-genimage/images/Wukong/187_wukong_image118.png,1,Wukong,187_wukong_image118.png,69e8b747e6eb247009f55748e8094de196567053431846b85651348daaa07c42,c3b1bbc630cccc39,dccbd3d5d4617313,,187,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002828,data/raw/tiny-genimage/images/Real/n01847000_15109.JPEG,0,Real,n01847000_15109.JPEG,2063b2c6cc67b209986c60cc21a2d3d6d9b0b1d79cf26003dcedaa0e9ae0994c,d3cccc331393378c,f0f0d858d8c8d8a0,n01847000,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002829,data/raw/tiny-genimage/images/ADM/190_adm_32.PNG,1,ADM,190_adm_32.PNG,36a2392085d7a28a0b7bc270c81a09a5341846f79a225961554011f8a772efe5,f0705acb801e6be7,991c1e9686b3c598,,190,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002830,data/raw/tiny-genimage/images/Real/n01843065_1306.JPEG,0,Real,n01843065_1306.JPEG,99d843a42ede77503dd5b70fc1f1dcfa7f7dc65a1a1847df7fe37fa170bc0eca,83cac7173430aeeb,4dc16b9e3b7accc6,n01843065,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002831,data/raw/tiny-genimage/images/BigGAN/108_biggan_00064.png,1,BigGAN,108_biggan_00064.png,cf693a6d8b67b47b3c08f7362cb34bd79b6839b954534479881af881c6544f27,d3146b6a85649e73,a0c89cd65d61cf59,,108,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002832,data/raw/tiny-genimage/images/Real/n01917289_1372.JPEG,0,Real,n01917289_1372.JPEG,387a37355a59c9c0830d3d5177e3dd3ef84835d0dc93e6cd94a4ecdf5383ff4b,8086079e6ffea61c,e4c48486938da8c3,n01917289,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002833,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_104_glide_00061.png,1,GLIDE,GLIDE_1000_200_01_104_glide_00061.png,1a250cd29688d0382faa2ab9b38de7da869e1c1645f6e5ef6410df0317312049,eb4a1039b476c91f,93bbc105330b0bb3,,,No extra filename token parsed.
pilot_002834,data/raw/tiny-genimage/images/Real/n01883070_289.JPEG,0,Real,n01883070_289.JPEG,c75b7f5af78c17339df96e34f17ce0786618bddc052a4386b17f026845114b14,924f6275f85e83c4,8cccf838b85c2e8f,n01883070,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002835,data/raw/tiny-genimage/images/Midjourney/17_midjourney_106.png,1,Midjourney,17_midjourney_106.png,f3def1e3c253d7090636b78ebcdefa9969b67a7710a7dea90358bbcd49c635ef,e80238789e639fdc,a187c361211b9524,,17,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002836,data/raw/tiny-genimage/images/Real/n01847000_9159.JPEG,0,Real,n01847000_9159.JPEG,671069477dfa35dc0665edec6b9cfa9a05daf8c426f9d30436cf4c0985845d47,e9667c1c30a1e4e7,3e24c3db6d71da96,n01847000,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002837,data/raw/tiny-genimage/images/SD15/095_sdv5_00077.png,1,SD15,095_sdv5_00077.png,88056b6d8e4f6f7c9d837a83712e33d8d875ed6ff0cc1f19d4f2b81db2e2cfb0,966ca7e8530166bb,24a42c3439ac1d4d,,95,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002838,data/raw/tiny-genimage/images/Real/n01807496_7063.JPEG,0,Real,n01807496_7063.JPEG,9e5497f7659ad9f02f20823a21714ba8fabeb0b919abdb600690c11627391f19,e6656d67321c9899,06c214340a062001,n01807496,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002839,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_115_vqdm_00137.png,1,VQDM,VQDM_1000_200_01_115_vqdm_00137.png,5f01659cf407bb4beda4fb3867d67f9755a230674c3cffaf1072202f562b74dd,fc84166125dabbd2,b8f46112060f0d0c,,,No extra filename token parsed.
pilot_002840,data/raw/tiny-genimage/images/Real/n01860187_1418.JPEG,0,Real,n01860187_1418.JPEG,c3504f365f2fe797f775f61a8a801de24e9f5b5a52ca4488b1add1d3c632c4e8,c0e06d393b362e6d,9082c5c9d9fcd0b2,n01860187,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002841,data/raw/tiny-genimage/images/Wukong/187_wukong_image30.png,1,Wukong,187_wukong_image30.png,4e7ff2b74bfa2c5a2a668a18f2b9b5be2c03ca39c39b27f9c4a0d8fbd9acb0a3,8d1ed261673e0fc1,cab43373d7f33388,,187,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002842,data/raw/tiny-genimage/images/Real/n01855032_2788.JPEG,0,Real,n01855032_2788.JPEG,41030ea25920d9c5c24ff3f008a033bd6b93815c9a262ef6846419787a8921ad,97a9c8866db3cc19,d6d6d6deecece8ec,n01855032,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002843,data/raw/tiny-genimage/images/ADM/191_adm_173.PNG,1,ADM,191_adm_173.PNG,b6060e40844c69b62f47830c7a2284546c82038484f6c17f47df0703306813bd,e996952578cb66d0,72e2a1139b03d3c3,,191,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002844,data/raw/tiny-genimage/images/Real/n01843065_3466.JPEG,0,Real,n01843065_3466.JPEG,7ccc72749fa603966305144634a4d9c99650e44c8fff1f4fd42583b6f4f64911,b35948595ad67625,999acecccacccccc,n01843065,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002845,data/raw/tiny-genimage/images/BigGAN/109_biggan_00078.png,1,BigGAN,109_biggan_00078.png,9a57f27c20aa538bcffcf545fd0bbbc8f77e972bc6247ad81fd276e2aaef09bd,d2686a39b899b527,93c5e6b88cdc5869,,109,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002846,data/raw/tiny-genimage/images/Real/n01917289_3965.JPEG,0,Real,n01917289_3965.JPEG,5212c22cf8805d8a30ba018754cd990552d1f14e482c2106edf8904cdd87e914,b3f534292760d8b5,1e1a1a4b5bd1dd49,n01917289,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002847,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_104_glide_00109.png,1,GLIDE,GLIDE_1000_200_01_104_glide_00109.png,a634002793facd023585cc154a37925fca4a6cb6a89a7a86f197648f1c874e62,b4435b1cc867e9c6,68e8cc8e36362e3e,,,No extra filename token parsed.
pilot_002848,data/raw/tiny-genimage/images/Real/n01883070_8147.JPEG,0,Real,n01883070_8147.JPEG,b001dbc7d77ef9a1f68c164a9a51cf6522e4cb2a796fa833daa408b1674fdb73,e14a9f358a336527,99808281838e4cb9,n01883070,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002849,data/raw/tiny-genimage/images/Midjourney/17_midjourney_122.png,1,Midjourney,17_midjourney_122.png,c85ca04c023cca567c966cf82ef57e4f336c93116b97c92caab35bb4a90d9b48,ae8593474e9927a6,e71f07272707990d,,17,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002850,data/raw/tiny-genimage/images/Real/n01855672_10187.JPEG,0,Real,n01855672_10187.JPEG,abfbf18972314831a86eec67ae640a0c375802db5cad4c3b80682b7541c2fcdb,cf9bf3483920a789,99594d9773663606,n01855672,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002851,data/raw/tiny-genimage/images/SD15/095_sdv5_00105.png,1,SD15,095_sdv5_00105.png,fd581e2f5618d7a98e8eb54862bc1cd07e378c240ad52e64922c2cfc4826e0fe,e3cc9d7883929497,b1274ecdca9d0b56,,95,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002852,data/raw/tiny-genimage/images/Real/n01817953_10225.JPEG,0,Real,n01817953_10225.JPEG,7518fc912b0d2c99dfac566a2e934b08ac489be8e0d6c3f8d355d6d5b5b910f4,f1eac8a327a1f232,c7f190d64c1c94b6,n01817953,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002853,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_115_vqdm_00187.png,1,VQDM,VQDM_1000_200_01_115_vqdm_00187.png,cea753067f77a986bd08833891b645a17f0850709e9c9b2cdd148b00ff3d394e,b31fc0e0b49f93c2,dfe3783c1f9fc3f6,,,No extra filename token parsed.
pilot_002854,data/raw/tiny-genimage/images/Real/n01860187_17592.JPEG,0,Real,n01860187_17592.JPEG,774c30f4d1c4c2beafa6465bc188531e446dd5a3c6b87e4e85f9e7ab0d1d1d15,ed9b4864c6da32c6,e3f2bbba461606c2,n01860187,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002855,data/raw/tiny-genimage/images/Wukong/187_wukong_image67.png,1,Wukong,187_wukong_image67.png,a97378a2e595f14de4f33bb654927435444e72ff6a58eedb0aac5bf1621134bb,8d7256a0b4cce8d7,cdcde1f5ceb7f2f2,,187,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002856,data/raw/tiny-genimage/images/Real/n01855032_2879.JPEG,0,Real,n01855032_2879.JPEG,3fce6aa2aaa2d61196e1b4ae450bea2c5fc5d516b87eafdbd244640af723e0b3,b29c9ca72635476a,b6b1918e8d4b9bc8,n01855032,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002857,data/raw/tiny-genimage/images/ADM/193_adm_135.PNG,1,ADM,193_adm_135.PNG,869a2b9180817c23c7b7c1d609d1d50ec004b3ac4aaa2f39dd1e9117e733df23,c494d75a33098f6b,fca4a6868c808385,,193,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002858,data/raw/tiny-genimage/images/Real/n01843383_2184.JPEG,0,Real,n01843383_2184.JPEG,105a5717464aa180fa7a72479f9c6ec1e23b8cd7a59ceeb89683e3683dd0db6b,ca586dd3b68c4999,a931b1e5edf9f366,n01843383,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002859,data/raw/tiny-genimage/images/BigGAN/109_biggan_00095.png,1,BigGAN,109_biggan_00095.png,ea04f52e7b953ef113e688a44a25b824093d9fef8bd3d5ecf8d190aceca8470e,f814917a1a717ab5,bcecae21312b9af8,,109,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002860,data/raw/tiny-genimage/images/Real/n01924916_8038.JPEG,0,Real,n01924916_8038.JPEG,af331303841610f0d310e0fdc7c256a21512dfffce998c2640c1fb00fa69c71b,b07836666d4f79a0,3f1d9b7396f6fcfc,n01924916,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002861,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_104_glide_00129.png,1,GLIDE,GLIDE_1000_200_01_104_glide_00129.png,4a03d690934d8c39b4b81540a36f70ac509793cdd5d4435fadb3d816d566b829,ea4bd934373f0e10,33f3694f8f2450b3,,,No extra filename token parsed.
pilot_002862,data/raw/tiny-genimage/images/Real/n01914609_13372.JPEG,0,Real,n01914609_13372.JPEG,d478ca6ecce41d80d5c951b1a2f777225bd1c850d7c912c0366e581a2d0f2e60,9a1ef4f10359fc03,317031f9c8a8fafb,n01914609,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002863,data/raw/tiny-genimage/images/Midjourney/180_midjourney_128.png,1,Midjourney,180_midjourney_128.png,af054bda7bb5a13cc74f9576e89f58b30d0f2dd1d8c37c76c5a82790377feccd,d094cd669e78855e,b4b4b8b82c848ba9,,180,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002864,data/raw/tiny-genimage/images/Real/n01855672_10643.JPEG,0,Real,n01855672_10643.JPEG,9cc0d8bee9bd56f78d91f49ef7cfc3d4a8be0f0f418de682d898e9e7b472ab62,a936c20d963be90f,7f4e4b3a32b3f349,n01855672,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002865,data/raw/tiny-genimage/images/SD15/096_sdv5_00066.png,1,SD15,096_sdv5_00066.png,8a4132c9dc5178c06c11e5bb1f45acc2ff262a163c521bf38425af20c29d789f,f9c1c43e30e30edc,8692d09c3c265a24,,96,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002866,data/raw/tiny-genimage/images/Real/n01817953_6931.JPEG,0,Real,n01817953_6931.JPEG,33f53b47ef455b18b66f3f9ed05c09f7154deb9793c4b3f2cdcce2e2a37a995c,d6d06acf12186f63,b8b8b8b8cc62d3cb,n01817953,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002867,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_116_vqdm_00093.png,1,VQDM,VQDM_1000_200_01_116_vqdm_00093.png,a11b17325d71dd47d65692f4e6f447c3583c248b3e2970dbf81016d943d708fa,c1f080c40f2fff95,c4801a0bf041c5c9,,,No extra filename token parsed.
pilot_002868,data/raw/tiny-genimage/images/Real/n01860187_751.JPEG,0,Real,n01860187_751.JPEG,026629bd721074cb3e030cc97cb3c924ef88dfd52dbc7fa074becf0048a6d05f,e3989ced6a5a3521,78f498c9cb4648e0,n01860187,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002869,data/raw/tiny-genimage/images/Wukong/188_wukong_image121.png,1,Wukong,188_wukong_image121.png,8f6ab324836a00b9d4d9441c35313265a1cba7997f09458aed201a01ab4c8c5e,cb7a368cc331a5b1,a1a94b4b63626269,,188,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002870,data/raw/tiny-genimage/images/Real/n01855672_1962.JPEG,0,Real,n01855672_1962.JPEG,8aea2191f8686b1d22f20f190607bdc87fced339fadd7db28e75cb6e9081e42b,fc82437c5ee30cb8,8358948c36360e36,n01855672,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002871,data/raw/tiny-genimage/images/ADM/193_adm_138.PNG,1,ADM,193_adm_138.PNG,9e5c00b12d00146d2c9a21da206e23ed412d12e9135205c8cac59fccb17b0a4d,831ede29b746a874,2dfae6ccded7c56c,,193,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002872,data/raw/tiny-genimage/images/Real/n01847000_13892.JPEG,0,Real,n01847000_13892.JPEG,d55a5daa2bc42b9678176b8ec91275e417d15e87f2750276afb8e86369286a12,e96b94c4c369993c,9a251b9b2e32174e,n01847000,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002873,data/raw/tiny-genimage/images/BigGAN/109_biggan_00166.png,1,BigGAN,109_biggan_00166.png,8f9e01dd69494da7b5476689f16353cfbcd69e7426eebad9a18f9a5cf696cbfa,80953f50786b336f,98fce6d2e0f0713f,,109,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002874,data/raw/tiny-genimage/images/Real/n01924916_9326.JPEG,0,Real,n01924916_9326.JPEG,b2fb576b2d91d0eb53ca445183a9cef5d2cbf4aa5d6b9f532d06e95e3e041399,c8aa2bdab3b09666,d973f4b0c0f1901a,n01924916,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002875,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_105_glide_00030.png,1,GLIDE,GLIDE_1000_200_01_105_glide_00030.png,d258095e781e853f9e5a4ee0439f79617c0712070f7ad4fbd3cf48e5fe797ca6,c9f47e0b3064de0b,9e024693d9e1d268,,,No extra filename token parsed.
pilot_002876,data/raw/tiny-genimage/images/Real/n01914609_5133.JPEG,0,Real,n01914609_5133.JPEG,50923641b327bd90658bb621d0f9f3ec589c44915da5cd2368e2db2db8bd7978,96b6354ece931139,6c2e9a6d69a436b3,n01914609,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002877,data/raw/tiny-genimage/images/Midjourney/180_midjourney_45.png,1,Midjourney,180_midjourney_45.png,71bc9de4cb24cd1f083cf2e57e7a96e8228c9b4484c39afe94e2e074ba014e07,849e3373318d66ce,ccf0e0f6e6c6b2d2,,180,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002878,data/raw/tiny-genimage/images/Real/n01855672_2941.JPEG,0,Real,n01855672_2941.JPEG,eb187d3236a45869eb744fbd9e3b57b836b5b9cb84caa602404a33d8aa7cf151,f6c98990b6650f9a,50d142c40c678552,n01855672,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002879,data/raw/tiny-genimage/images/SD15/096_sdv5_00085.png,1,SD15,096_sdv5_00085.png,f383a28e1ca00971484c58ebd882adfe0521360b7c26fa16b7cd2b237ba0bf25,d86297cd86d3451e,0007998ea7f2783c,,96,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_002880,data/raw/tiny-genimage/images/Real/n01817953_7772.JPEG,0,Real,n01817953_7772.JPEG,eadc8786de99e01aaacd653ec3a9a1d8e7ffaeb69941a76c399bd1d534d1a0d4,ac9e1de35844a7a3,2e326ab5dbcec6b2,n01817953,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002881,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_116_vqdm_00139.png,1,VQDM,VQDM_1000_200_01_116_vqdm_00139.png,6529e1bb6f9282a62c7888a905b5a041cfa6cd1e814bf22961853e7e0abbb5a0,9e201f847bb768d8,fcf4301830e46c70,,,No extra filename token parsed.
pilot_002882,data/raw/tiny-genimage/images/Real/n01860187_8872.JPEG,0,Real,n01860187_8872.JPEG,010eee7553a7f3b363fc4ac74a014f080dd9e327e2abccc08b5fcb128fc718e5,90d6d7f4e5a92909,842cf8b5b9bcbcfc,n01860187,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_002883,data/raw/tiny-genimage/images/Wukong/188_wukong_image122.png,1,Wukong,188_wukong_image122.png,bf6ab23a34f544e17c55b08ee2a08c926bf3041e68751ec7e8345b522c2c0eca,983be40658f06fdc,cd7b99b8f9cd9cb0,,188,Leading integer parsed from original filename; may be a class index but is not an official source ID.
