image_id,binary_label,source_dataset,generator,canonical_generator_id,prompt_group,real_domain,path,sha256,fold_1_role,fold_2_role,fold_3_role,fold_4_role
SMARTPHONE_119850,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_119850.jpg,321a3a3848291118a16aa5a160566713c7b88df90f7191aa7b17d5cfd7f0dd9b,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_856075,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_856075.jpg,72a7380f5a4e2d161986f0ab369c2c643cd6cfbe0686a5efd6239f4465e00a4b,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_766758,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_766758.jpg,fb771c2685e61ac4a0480eb4443f6457d2894b9750893a410958ab06bb540893,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_855760,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_855760.jpg,8ea1dfafd781d718b6addec88ff195997d2c573643ff97eece5b228af92e9701,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_701461,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_701461.jpg,a0677682e61984975ad838c8632e256b3af41479737f00aa1445fe572d71a83f,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_345735,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_345735.jpg,f36c11e0b3e32493e697a0c29dd503ef5684f637c96bfdcfcb0b85e59a2351b2,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_817524,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_817524.jpg,62ecbf2254642c848baaa1a9b53d39ee18757f117a9887009bc49d23a60631eb,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_977592,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_977592.jpg,be8f41652fbbd271069ee1b82d3ee05c455e2f9278ec9025816f6e336b932927,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_857077,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_857077.jpg,2aa4ee958e5ca28043d52a6f291a34814594e31c61fe0ac8f9a3beb1527edaca,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_777686,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_777686.jpg,9329ffe5741ac9df9ddd1055c5b90ff4a6b1700b623a98fee4d8f85cf3004f29,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_89355,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_89355.jpg,48d91844feeba78f269bc931f40e66dea22521a8665a19e1598682005c135396,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_333593,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_333593.jpg,dc67a0036c3867e962d1e8cc46f7e91084b0f601d4a9cfc0aa7ed7f614b9e642,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_146693,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_146693.jpg,1c853dee2425e87ceea1855103359c6ceee1321f8dd1774622dff010f889cb37,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_1008419,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_1008419.jpg,497c3b83bddb709af8f328a84adcb0262d0e64214cc2be5bcd797a07947bd1f4,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_431405,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_431405.jpg,237b09e7acdc30be52600e19d75a68fc85ce90220551d820a0698b02a28a8b1e,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_749297,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_749297.jpg,ee36dd908169e5906f09192795a075197feacdbd4c64ae72fefb934cce6d5481,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_884101,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_884101.jpg,50275a9b89cd17f36c83a765e9bd81bc4a15edd2ac0917a45cdcdce01e5a7347,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_511473,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_511473.jpg,2fb91f10af4d54e58d21f36bcdebcd117c941746abd2c2602cf33da9b64ef482,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_361014,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_361014.jpg,6ca2239597f673f23ebf544bcbc172a97254f90d996e1dcaf055def87bdb0ec8,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_438932,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_438932.jpg,38523e67a25c159d224a3f455bb47f0aa4e6c428ead457b37c62596a01400d1f,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_359642,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_359642.jpg,7a7305442d480923f804ded6e55245b570bc179d995970c94d44a948e7d5ac52,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_549558,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_549558.jpg,c95d8f821168f72afda0511314042faae6395d93ff872f899cc66c3202e1827b,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_757829,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_757829.jpg,de55c4a5f308e342a03ef616283ba0d6e24cefae8ccae7b20cce66b9e0221184,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_66658,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_66658.jpg,399a7037ec37e4078181091aacb4932211f1e8ae7949b2f0008f2d9e3c505aaa,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_389613,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_389613.jpg,755427e608e5fe9966536bf512946ffa0bc54a6ed608b391099bc5549a08c457,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_355367,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_355367.jpg,421bbc7a926fc8e3e75bdc2af3fabb655fa49af828322a125be64157af0e45c4,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_56728,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_56728.jpg,af0b93525d9139a7376469e7ff54ebb763aa55757707e8ca07185e62c8f42785,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_138276,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_138276.jpg,31cec52d9fad7ab092140172d7f5d5e5cdea1f4fcfd39ef5779c099d27a9840e,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_314459,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_314459.jpg,b925ebb6eefedda795aee21744c18a725e69afc5550d6f429c4daae63eb5172d,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_319068,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_319068.webp,1e35d0c047855914c134155455255198f41e115c55f05377a20755498571b3d7,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_967010,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_967010.jpg,a166dfa60de3a1a58ddc56d366929e4d66fd7780bd5d1c3e7ab79bf4f4cea8ec,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_777232,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_777232.jpg,740057fc50e492101e814ba53e750a6df0c2a1722446c05fdf9acc7145669474,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_910467,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_910467.jpg,07b800757a451b5085e1ee8d7fb8f45cc8034eb497e8faaa5f3c2d369638851f,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_113099,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_113099.jpg,cb9eaed9aab37fd9a0389093cdc7b6178e4ad246aea3b477dabd99b3212003cf,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_172628,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_172628.jpg,0dae8cdb301329960b88f0111b3a1fbb7b1cc883375c3b7b9dc885eafa44b9da,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_195366,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_195366.jpg,52b230c3e6d3e8207db9461d6d21e1375ceabfa85c894804d2f9ffc3f234d792,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_67989,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_67989.jpg,498fa8ec89edb5083576a3def9ff78be2453dc2e882649694f1767b645a5493d,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_271125,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_271125.jpg,fa1a2c5ac995a2893e824dfc52a2d358663d9bd028d7e77ab4d3741f6131c984,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_830107,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_830107.jpg,0a2f57558a80ffaab7f0a78d292fcd34d44a3ecd95c3229306327bc9fe2149c9,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_901274,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_901274.jpg,4d28056076c6cfb4d9c4a0ecd6ebe217a24a391b13bc3b3697098ea7f565b56f,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_847815,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_847815.jpg,ef839898c167dc420faae32318aa905c5ad3e3bf045d90ff5c234a41740e851e,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_653515,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_653515.jpg,f220b37a72ea6abe0457a27759da920089ae4b68d7a4b0dfae4216ca126fa337,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_796557,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_796557.jpg,880738d267881882c5184599038b8f9b0d5cbe5e2cdbde8bc59dcf23b082e495,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_930783,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_930783.jpg,ae5045e16b4d95dcb181eff72bf7f60a663bef496939943c3f050f8cbe203fe1,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_570907,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_570907.jpg,11bcb9ced9d2ce0106acc0a187b75001e774c1e047d7b8a1a240e5e6e2e7b319,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_533540,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_533540.jpg,2faffae74dcd342148243ed3a9eb031f8132414e0991b5d4535635beb1f6035c,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_562344,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_562344.jpg,27a8c8c2fd1cf19cf662a6f8b32eb89d7697a0d49291dbcd43fecdf5a4b5b4d4,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_32729,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_32729.jpg,03f625ca1d62ccafbc481c90ceb6136687a0323eead16275acf3f9ba6990a0fe,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_806721,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_806721.jpg,59b4ecb3a31a6e8aea28dbfd97831f9413e86c4e715badd2d4e3863c70f48a98,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_95316,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_95316.jpg,07477b07a446985c578ee930378ad02e239ed994cba8a1773761de9155b1a0ef,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_141656,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_141656.jpg,4d688ff693c73354e25bd352977de9ba072794af2d3020380a87fd58576f1d0c,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_592392,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_592392.jpg,6a158b2e5df561370a65ccfe5cb49f7bc3d8fca2f85e1ced706b7679fea066b5,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_397190,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_397190.jpg,9788bea96b53a269dd15cb7463cb46cf76dc38f29168b0402bf0f582dd8cefa4,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_273322,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_273322.jpg,87b1d945bbf6f7d93b7f72de613ffdb68f606a8520b1c6d1233fc0b1deac8d0f,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_737296,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_737296.jpg,6e937c3d18cbabd5e9e30bb35e6d9c261f147982c15c28ed349c94b74dfb9e73,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_210306,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_210306.jpg,624508f30b570686537cd02b447119641c39bf7a7764b4aec8005bf180804534,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_722220,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_722220.jpg,c40d8f224aa54d1bd0cc48f25a5fe8a0e5a7d06843166e79ea97853a2af3b386,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_522789,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_522789.jpg,731f67e509b9ab347d3452dbc7834489938fe81e281f26cb2a469641476a8907,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_819252,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_819252.jpg,2c6d54febf288a3003d67df8f1859cf7ecc92c305e56c3f78978e8c2d851bcfc,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_635805,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_635805.jpg,5a438bc703b88304f8e9e29536ed413d5dac5694262c628c15f448c575810bd8,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_861678,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_861678.jpg,e9eb30510fd826304a743e846a82d8aa774c6bfcc7c4713c3c94fe52a3b05625,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_351526,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_351526.jpg,b9b604035ee2ab15c96f5880829bb43905400702dbbbeb3942d9aa6c33086c63,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_122164,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_122164.jpg,566adc76a967101cd93af2d665ce1fc7e6ba7bb4bbf79a2aa18d71bc74ce1567,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_718707,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_718707.jpg,23dab84957a133794f6fab881021407b869902ee062618c41520b6e77b2f0438,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_824996,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_824996.jpg,955ac760ac6904103443feb03327ed779aff391ab5b7465c3646618299dca2e6,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_85723,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_85723.jpg,a43e3718c2dcc85c5b22140cdf2248331363b9b164b6d266875afce309ecddf0,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_85973,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_85973.jpg,9fa4f84c228d8fbf7ab98ad27eb74b8a19aa00526afc9316c57aaecbcdb61182,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_49388,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_49388.jpg,275205f87cbcb4007c799a7c451b31768597c4399b06e8c04e5a3e5bb40b8872,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_277037,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_277037.jpg,eb223579bc27be0564d544d5dbc0e5e98434e6a51f1070705c19ad3bad7ae0d3,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_471427,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_471427.jpg,cfcfbe1c33c4788e447b41deea681d30dd0c36bb02f6d3b19307a5161bf371b4,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_853221,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_853221.jpg,90851c1d47ccc2b367041ac3d86044685afcec48be62225584363089ccabedd2,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_609908,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_609908.jpg,5a6488fd418a0f92c2170f718501c99fe47705ec82e0835f3162f4038c5deb0c,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_790946,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_790946.jpg,4b175300a686817c536325aa25f35ddaff4161a65c83c04daf1913943a77e607,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_100196,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_100196.jpg,7ebfa03791c05a2386aefbfbeb1195cb254afaf502c355c24833478ad7493c33,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_614589,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_614589.jpg,aac3006271d8709c6f851edd7eb353e4f405ebc09cbeabda8ed2031fddd8618b,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_702410,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_702410.jpg,9027f9b288cb128d24cdbdb817795128c69264e4ecad1fa8b4b680f8e11a7f2f,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_437800,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_437800.jpg,4f43b327b70adb9b328013b724caea3a81b698f946b3c35ffd87cea7fdad4702,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_840284,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_840284.jpg,3c74cbecd9cd3762972cb2f23ce133af81086d42afd06673629759789ac908db,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_798698,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_798698.jpg,bf266417631eac2906336eabfcf4d2aa26a737ce8e5903c7b31ba952bdc84200,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_46416,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_46416.jpg,df27861b29fd38bf63ff70c316f3200564ae371f35628858f72c7523bf38dc5d,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_583628,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_583628.jpg,dfb72201eaa6211deba32f6a3354a237d2cc7434330335cc03f279290c0d8ef2,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_570165,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_570165.jpg,3856de1e756f20cbfd570f811d21fbbe2432f6b679d6050270e59f9b74b7e4a3,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_336233,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_336233.jpg,80d8641618b2ce9c6eac8ce02f17b46c930a9264239ebc37d9cdf7274d07c171,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
SMARTPHONE_701645,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_701645.jpg,c9eb5983c02557bb90365751c762d7f6128ced2d59df8c2f4763c1dad614df91,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
